INSPECTION|SAMPLING_NUMBER|OFFICE|ESTABLISHMENT|SIC|NAICS|CSHO|DATE_SAMPLED|DATE_REPORTED|EIGHTHR|INSTRUMENT|LAB_NUMBER|FIELD_NUMBER|TYPE|BLANK|TIME|AIR_VOLUME|WEIGHT|IMIS|SUBSTANCE|RESULT|UOM|QUALIFIER
308343839|914313176|1032500|MANSFIELD, LLC DBA THE STONE OUTLET|3281|327991||16-DEC-05|23-JAN-06|N|XRD|P81674|Y7613|P|N|218|375.178|6|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
308343839|914313143|1032500|MANSFIELD, LLC DBA THE STONE OUTLET|3281|327991||16-DEC-05|23-JAN-06|N|XRD|P81673|Y7867|P|N|18|31.392|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
308343839|914314729|1032500|MANSFIELD, LLC DBA THE STONE OUTLET|3281|327991||16-DEC-05|23-JAN-06|N|XRD|P81676|W3369|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|BLK
309001089|914289582|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81531|Y0373|P|N|367|623.9|5|9010|Silica, Crystalline Quartz (Respirable Fraction)|17|%|
309001089|914289590|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81530|Y4452|P|N|492|836.4|6|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309001089|914289608|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81527|Y5821|P|N|501|851.7|4|9010|Silica, Crystalline Quartz (Respirable Fraction)|18|%|
309001089|914289582|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81532|Y0507|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
309001089|914289574|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81529|Y5685|P|N|488|829.6|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309001089|914289616|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81526|Y5968|P|N|476|809.2|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
309001089|914289558|830500|HBF MARBLE & GRANITE|3281|327991||14-DEC-05|10-JAN-06|N|XRD|P81528|Y5140|P|N|480|816|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|18|%|
308173921|914877675|317900|EASTERN GRANITE & MARBLE, INC.|3281|327991||13-DEC-05|04-JAN-06|N|XRD|P81092|Y5661|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
308173921|914877659|317900|EASTERN GRANITE & MARBLE, INC.|3281|327991||13-DEC-05|04-JAN-06|N|XRD|P81090|Y6103|P|N|329|559.3|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|18|%|
308173921|914877667|317900|EASTERN GRANITE & MARBLE, INC.|3281|327991||13-DEC-05|04-JAN-06|N|XRD|P81089|Y5671|P|N|371|630.7|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|9|%|
308173921|914877683|317900|EASTERN GRANITE & MARBLE, INC.|3281|327991||13-DEC-05|04-JAN-06|N|XRD|P81088|W0348|P|N|390|663|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
308173921|914877675|317900|EASTERN GRANITE & MARBLE, INC.|3281|327991||13-DEC-05|04-JAN-06|N|XRD|P81091|Y5974|P|N|368|625.6|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|36|%|
308154608|416199594|521400|SIMPLY STONE, INC.|3281|327991||08-DEC-05|04-JAN-06|N|XRD|P80847|X8475|P|N|429|750.75|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|9.7|%|
308154608|416199586|521400|SIMPLY STONE, INC.|3281|327991||08-DEC-05|04-JAN-06|N|XRD|P80846|X8891|P|N|430|774|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
308154608|416199610|521400|SIMPLY STONE, INC.|3281|327991||08-DEC-05|04-JAN-06|N|XRD|P80849|X8767|P|N|410|738|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|13|%|
308154608|416199610|521400|SIMPLY STONE, INC.|3281|327991||08-DEC-05|04-JAN-06|N|XRD|P80850|X8697|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
306952813|434816013|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81170|Y7334|P|N|231|393.162|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|17|%|
306952813|434816005|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81171|Y7213|P|N|239|403.91|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|35|%|
306952813|434816005|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81172|Y5144|P|N|226|381.94|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|21|%|
306952813|434816005|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81173|Y7307|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
306952813|434816021|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81167|Y7381|P|N|250|422.5|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|18|%|
306952813|434816021|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81168|Y7305|P|N|227|383.63|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|27|%|
308154608|416199602|521400|SIMPLY STONE, INC.|3281|327991||08-DEC-05|04-JAN-06|N|XRD|P80848|X8698|P|N|430|756.8|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|10|%|
306952813|434816013|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||08-DEC-05|10-JAN-06|N|XRD|P81169|Y7116|P|N|244|415.288|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|25|%|
309563070|401047097|111400|MAJESTIC MARBLE & GRANITE, INCORPORATED|3281|327991||06-DEC-05|10-JAN-06|Y|XRD|P81436|Y6076|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
309563070|401047097|111400|MAJESTIC MARBLE & GRANITE, INCORPORATED|3281|327991||06-DEC-05|10-JAN-06|Y|XRD|P81435|W1506|P|N|215|379.69|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309563070|401047105|111400|MAJESTIC MARBLE & GRANITE, INCORPORATED|3281|327991||06-DEC-05|10-JAN-06|Y|XRD|P81433|Y2411|P|N|215|373.025|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|17|%|
309563070|401047113|111400|MAJESTIC MARBLE & GRANITE, INCORPORATED|3281|327991||06-DEC-05|10-JAN-06|Y|XRD|P81434|Y4383|P|N|198|340.362|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
308349695|423254630|112600|ALL GRANITE & MARBLE, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80094|Y4047|P|N|386|687.08|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|8.8|%|
308349695|423254630|112600|ALL GRANITE & MARBLE, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80095|Y0737|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
308349695|423254663|112600|ALL GRANITE & MARBLE, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80093|X7197|P|N|301|520.73|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|5|%|
308349695|423254655|112600|ALL GRANITE & MARBLE, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80092|Y4218|P|N|196|343|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|5.8|%|
309190247|912044336|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80087|Y7412|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
308349695|423254648|112600|ALL GRANITE & MARBLE, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80091|Y0979|P|N|393|675.96|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
309190247|912044336|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80086|Y7435|P|N|230|384.79|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309190247|912044344|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||22-NOV-05|12-DEC-05|N|XRD|P80085|Y7176|P|N|199|325.962|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
309490068|914751565|522300|VENTLING MEMORIAL|3281|327991||17-NOV-05|12-DEC-05|N|XRD|P79966|Y7338|P|N|340|578|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|4.1|%|
309490068|914751565|522300|VENTLING MEMORIAL|3281|327991||17-NOV-05|12-DEC-05|N|XRD|P79967|Y7104|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
306952813|434815825|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80096|Y5133|P|N|172|292.572|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|33|%|
306952813|434815825|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80097|X9730|P|N|285|484.785|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|25|%|
306952813|434815817|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80098|Y4834|P|N|181|306.614|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|36|%|
306952813|434815817|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80099|Y4832|P|N|282|477.708|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|37|%|
306952813|434815809|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80100|Y5078|P|N|184|313.168|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|34|%|
306952813|434815809|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80101|Y5174|P|N|278|473.156|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|27|%|
306952813|434815791|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80102|X9442|P|N|187|315.843|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|44|%|
306952813|434815791|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80103|Y0085|P|N|280|472.92|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|31|%|
306952813|434815833|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80104|Y5082|P|N|188|319.6|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|23|%|
306952813|434815833|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80106|X9965|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
306952813|434815833|111700|NORTHERN MARBLE & GRANITE CO., INC.|3281|327991||14-NOV-05|12-DEC-05|N|XRD|P80105|Y5086|P|N|265|450.5|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|29|%|
309190247|912044310|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79282|Y7177|A|N|420|708.12|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
309190247|912044294|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79280|Y7425|P|N|423|698.373|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
309190247|912044286|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79279|Y7032|P|N|432|707.184|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|
309190247|912044302|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79281|Y7427|A|N|422|714.868|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
309190247|912044328|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79284|Y7432|A|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
309190247|912044328|830600|AMERICAN STONE FABRICATORS, INC.|3281|327991||09-NOV-05|29-NOV-05|N|XRD|P79283|Y7410|A|N|422|714.868|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
307650846|402307300|830600|D. DEORIO & SONS MEMORIALS, INC.|3281|327991||08-NOV-05|29-NOV-05|Y|XRD|P79276|Y7062|P|N|445|801.89|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|4.8|%|
308349687|423254614|112600|LENOX MARBLE AND GRANITE, INC.|3281|327991||08-NOV-05|29-NOV-05|N|XRD|P79269|Y1154|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
308349687|423254614|112600|LENOX MARBLE AND GRANITE, INC.|3281|327991||08-NOV-05|29-NOV-05|N|XRD|P79268|Y0743|P|N|378|650.16|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|6.4|%|
308349687|423254622|112600|LENOX MARBLE AND GRANITE, INC.|3281|327991||08-NOV-05|29-NOV-05|N|XRD|P79267|X7412|P|N|383|666.42|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
307650846|402307300|830600|D. DEORIO & SONS MEMORIALS, INC.|3281|327991||08-NOV-05|29-NOV-05|Y|XRD|P79277|Y7455|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
307650838|402307292|830600|SURFACE TECHNIQUES CORPORATION DBA SURFACE TECHNOL|3281|327991||01-NOV-05|23-NOV-05|N|XRD|P78141|Y4333|P|N|410|706.02|4|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|@
307650838|402307284|830600|SURFACE TECHNIQUES CORPORATION DBA SURFACE TECHNOL|3281|327991||01-NOV-05|23-NOV-05|N|XRD|P78145|Y3825|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
307650838|402307284|830600|SURFACE TECHNIQUES CORPORATION DBA SURFACE TECHNOL|3281|327991||01-NOV-05|23-NOV-05|N|XRD|P78144|Y3815|P|N|480|851.04|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|27|%|
307650838|402307276|830600|SURFACE TECHNIQUES CORPORATION DBA SURFACE TECHNOL|3281|327991||01-NOV-05|23-NOV-05|N|XRD|P78143|Y4338|P|N|475|830.3|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|29|%|
307650838|402307292|830600|SURFACE TECHNIQUES CORPORATION DBA SURFACE TECHNOL|3281|327991||01-NOV-05|23-NOV-05|N|XRD|P78142|Y1803|P|N|45|77.49|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|@
308302322|914418405|830100|MONTANA TILE & MARBLE|3281|327991||25-OCT-05|17-NOV-05|N|XRD|P77964|W2321|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
308302322|914418405|830100|MONTANA TILE & MARBLE|3281|327991||25-OCT-05|17-NOV-05|N|XRD|P77963|M839|P|N|125|216.125|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309324630|402231534|729300|ST. LOUIS WILBERT VAULT CO.|3281|327991||20-OCT-05|08-NOV-05|N|XRD|P77543|Y4791|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|X|ND-BLK
309324630|402231534|729300|ST. LOUIS WILBERT VAULT CO.|3281|327991||20-OCT-05|08-NOV-05|N|XRD|P77542|Y4862|P|N|207|347.967|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309324630|402231526|729300|ST. LOUIS WILBERT VAULT CO.|3281|327991||20-OCT-05|08-NOV-05|N|XRD|P77541|Y5186|P|N|213|359.544|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
307239798|915039168|524700|ERICKSON GLASS & STONE WORKS|3281|327991||07-OCT-05|24-OCT-05|N|XRD|P76317|Y3928|P|N|469|804.335|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
307239798|915039184|524700|ERICKSON GLASS & STONE WORKS|3281|327991||07-OCT-05|24-OCT-05|N|XRD|P76319|Y4257|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
307239798|915039184|524700|ERICKSON GLASS & STONE WORKS|3281|327991||07-OCT-05|24-OCT-05|N|XRD|P76318|Y4287|P|N|450|787.05|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
308174051|914878012|317900|EAST COAST TILE & STONE LLC|3281|327991||05-OCT-05|24-OCT-05|N|XRD|P76334|Y0334|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
308174051|914878012|317900|EAST COAST TILE & STONE LLC|3281|327991||05-OCT-05|24-OCT-05|N|XRD|P76333|Y0604|P|N|412|741.6|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
308174051|914878020|317900|EAST COAST TILE & STONE LLC|3281|327991||05-OCT-05|24-OCT-05|N|XRD|P76332|Y0619|P|N|424|848|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
308174051|914878012|317900|EAST COAST TILE & STONE LLC|3281|327991||05-OCT-05|24-OCT-05|N|XRD|P76335|Y0364|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
307650812|402307268|830600|FRONT RANGE STONE, INC.|3281|327991||04-OCT-05|21-OCT-05|Y|XRD|P76199|Y5158|P|N|472|819.392|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|19|%|<=
307650812|402307250|830600|FRONT RANGE STONE, INC.|3281|327991||04-OCT-05|21-OCT-05|N|XRD|P76200|Y5103|P|N|475|841.7|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|16|%|<=
307650812|402307243|830600|FRONT RANGE STONE, INC.|3281|327991||04-OCT-05|21-OCT-05|N|XRD|P76201|Y3413|P|N|472|822.224|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|19|%|<=
307650812|402307243|830600|FRONT RANGE STONE, INC.|3281|327991||04-OCT-05|21-OCT-05|N|XRD|P76202|Y3804|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
308434265|401984497|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76207|Y4429|P|N|24|41.28|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
308434265|401984497|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76206|Y4631|P|N|233|400.76|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|11|%|
308434265|401984489|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76205|X9282|P|N|46|78.66|3|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
308434265|401984489|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76204|Y4486|P|N|93|159.03|2|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
308434265|401984471|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76203|Y4507|P|N|100|170|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|19|%|
308434265|401984497|419700|ETCHED IN STONE ENTERPRISES, INC.|3281|327991||28-SEP-05|21-OCT-05|N|XRD|P76208|W9105|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
307650820|402307219|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74973|Y1708|P|N|345|583.05|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|21|%|
307650820|402307227|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74972|Y4062|P|N|157|268.313|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|25|%|
307650820|402307227|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74971|Y3817|P|N|328|560.552|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|26|%|
307650820|402307235|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74977|Y2127|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
307650820|402307235|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74976|Y3620|P|N|145|244.615|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
307650820|402307219|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74974|Y3755|P|N|145|245.05|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
307650820|402307235|830600|EXTREME GRANITE, INC.|3281|327991||15-SEP-05|06-OCT-05|N|XRD|P74975|Y3720|P|N|350|590.45|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|13|%|
309021699|434057303|521700|GRANITE INNOVATION, INC.|3281|327991||14-SEP-05|06-OCT-05|N|XRD|P74982|Y3605|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
309021699|434057303|521700|GRANITE INNOVATION, INC.|3281|327991||14-SEP-05|06-OCT-05|N|XRD|P74981|Y4474|P|N|475|846.925|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309021699|434057295|521700|GRANITE INNOVATION, INC.|3281|327991||14-SEP-05|06-OCT-05|N|XRD|P74980|Y3550|P|N|480|858.72|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309021699|434057287|521700|GRANITE INNOVATION, INC.|3281|327991||14-SEP-05|06-OCT-05|N|XRD|P74979|Y4349|P|N|480|875.04|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309021699|434057279|521700|GRANITE INNOVATION, INC.|3281|327991||14-SEP-05|06-OCT-05|N|XRD|P74978|Y3584|P|N|486|839.322|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
309189132|911699445|830600|MARBLE TEC FABRICATION INC.|3281|327991||13-SEP-05|06-OCT-05|N|XRD|P74987|Y5114|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
309189132|911699445|830600|MARBLE TEC FABRICATION INC.|3281|327991||13-SEP-05|06-OCT-05|N|XRD|P74986|Y4821|P|N|509|865.3|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|15|%|
309189132|911699478|830600|MARBLE TEC FABRICATION INC.|3281|327991||13-SEP-05|06-OCT-05|N|XRD|P74985|Y4824|P|N|489|850.86|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|13|%|
309189132|911699452|830600|MARBLE TEC FABRICATION INC.|3281|327991||13-SEP-05|06-OCT-05|N|XRD|P74984|Y5151|P|N|502|868.46|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|24|%|
309189132|911699460|830600|MARBLE TEC FABRICATION INC.|3281|327991||13-SEP-05|06-OCT-05|N|XRD|P74983|Y4830|P|N|510|897.6|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
307667683|40116034|216000|AMENDOLA MARBLE AND STONE CENTER INC.|3281|327991||02-SEP-05|23-SEP-05|N|XRD|P74592|Y1018|P|N|195|321.945|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|26|%|
307667683|401106026|216000|AMENDOLA MARBLE AND STONE CENTER INC.|3281|327991||02-SEP-05|23-SEP-05|N|XRD|P74594|Y1074|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
307667683|401106026|216000|AMENDOLA MARBLE AND STONE CENTER INC.|3281|327991||02-SEP-05|23-SEP-05|N|XRD|P74593|Y0960|P|N|180|291.42|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|52|%|
307650812|911700979|830600|FRONT RANGE STONE, INC.|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74036|Y2121|P|N|157|269.098|1|9010|Silica, Crystalline Quartz (Respirable Fraction)|2.4|%|
307650812|911700979|830600|FRONT RANGE STONE, INC.|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74035|Y4608|P|N|328|562.192|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|5|%|
307650812|911700987|830600|FRONT RANGE STONE, INC.|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74034|Y4602|P|N|488|846.192|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|14|%|
307650812|911700995|830600|FRONT RANGE STONE, INC.|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74037|Y4627|P|N|482|831.45|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|25|%|
308409176|400548020|418800|STONEAGE FABRICATION, INC|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74027|Y3033|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
308409176|400548038|418800|STONEAGE FABRICATION, INC|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74024|Y3365|P|N|60|102|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
307650812|911700995|830600|FRONT RANGE STONE, INC.|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74038|Y4334|P|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
308409176|400548020|418800|STONEAGE FABRICATION, INC|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74026|Y3347|P|N|235|399.5|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
308409176|400548020|418800|STONEAGE FABRICATION, INC|3281|327991||23-AUG-05|23-SEP-05|N|XRD|P74025|Y3355|P|N|132|224.4|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|12|%|
309188779|911542132|830600|ARK-VALLEY MEMORIAL CO., INC.|3281|327991||19-AUG-05|16-SEP-05|N|XRD|P73969|Y4597|A|Y|||0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND-BLK
309188779|911542132|830600|ARK-VALLEY MEMORIAL CO., INC.|3281|327991||19-AUG-05|16-SEP-05|N|XRD|P73968|Y4364|P|N|360|631.8|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|5.3|%|
309188779|911542140|830600|ARK-VALLEY MEMORIAL CO., INC.|3281|327991||19-AUG-05|16-SEP-05|N|XRD|P73967|Y4317|A|N|366|636.474|0|9010|Silica, Crystalline Quartz (Respirable Fraction)|0|%|ND
